GeneID	Chromosome	Gene_Start	Gene_End	Best_SNP	Best_SNP_Position	Best_P_Value	N_Phenotypes	Phenotypes	All_SNPs	N_SNPs	P_Values
SORBI_3008G064500	8	7071170	7073505	SNP_7059062	7059062	1.19E-11	12	TG(16:0_16:0_18:1); TG(16:0_16:0_18:2); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_7051650; SNP_7051654; SNP_7057626; SNP_7057661; SNP_7057672; SNP_7059062; SNP_7060549; SNP_7059054; SNP_7051426; SNP_7060692; SNP_7061925; SNP_7053532; SNP_7057603	13	2.5e-10; 2.7e-10; 6.7e-11; 2.4e-10; 4.6e-10; 1.2e-11; 1.3e-10; 1.8e-10; 2.5e-09; 1.8e-10; 1.8e-10; 1.3e-10
SORBI_3009G100900	9	39974078	39976435	SNP_39964983	39964983	1.80E-11	12	TG(16:0_16:0_18:1); TG(16:0_16:0_18:2); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_39964983	1	2.3e-10; 5.9e-08; 3.2e-10; 2.3e-10; 1.8e-11; 8.5e-11; 2.1e-09; 3.9e-10; 9.5e-10; 2.8e-10; 2.0e-10; 3.2e-09
SORBI_3009G101000	9	39986874	39991328	SNP_39964983	39964983	1.80E-11	12	TG(16:0_16:0_18:1); TG(16:0_16:0_18:2); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_39964983	1	2.3e-10; 5.9e-08; 3.2e-10; 2.3e-10; 1.8e-11; 8.5e-11; 2.1e-09; 3.9e-10; 9.5e-10; 2.8e-10; 2.0e-10; 3.2e-09
SORBI_3001G256000	1	29610687	29611473	SNP_29632661	29632661	5.26E-11	12	TG(16:0_16:0_18:1); TG(16:0_16:0_18:2); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_29632661; SNP_29632664; SNP_29632937; SNP_29632799; SNP_29632835	5	1.2e-09; 2.3e-08; 6.1e-10; 8.5e-10; 2.6e-10; 5.3e-11; 2.0e-10; 2.7e-09; 1.2e-08; 3.0e-10; 4.0e-10; 5.2e-10
SORBI_3007G090200	7	12934056	12936196	SNP_12953558	12953558	6.88E-11	12	TG(16:0_16:0_18:1); TG(16:0_16:0_18:2); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:0_18:1_22:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:0_18:2_20:1); TG(18:1_18:2_18:2)	SNP_12950607; SNP_12953558; SNP_12957931; SNP_12953530; SNP_12953320; SNP_12952218; SNP_12952247	7	5.8e-09; 1.4e-09; 8.8e-10; 3.2e-08; 8.0e-11; 4.8e-10; 5.5e-10; 1.9e-08; 7.2e-09; 6.9e-11; 3.3e-09; 2.4e-10
SORBI_3007G090300	7	12939403	12940410	SNP_12953558	12953558	6.88E-11	12	TG(16:0_16:0_18:1); TG(16:0_16:0_18:2); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:0_18:1_22:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:0_18:2_20:1); TG(18:1_18:2_18:2)	SNP_12950607; SNP_12953558; SNP_12957931; SNP_12953530; SNP_12953320; SNP_12952218; SNP_12952247	7	5.8e-09; 1.4e-09; 8.8e-10; 3.2e-08; 8.0e-11; 4.8e-10; 5.5e-10; 1.9e-08; 7.2e-09; 6.9e-11; 3.3e-09; 2.4e-10
SORBI_3007G090400	7	12943050	12946898	SNP_12953558	12953558	6.88E-11	12	TG(16:0_16:0_18:1); TG(16:0_16:0_18:2); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:0_18:1_22:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:0_18:2_20:1); TG(18:1_18:2_18:2)	SNP_12950607; SNP_12953558; SNP_12957931; SNP_12953530; SNP_12953320; SNP_12952218; SNP_12952247; SNP_12969882; SNP_12970058; SNP_12970099; SNP_12970142; SNP_12970149; SNP_12970215	13	5.8e-09; 1.4e-09; 8.8e-10; 3.2e-08; 8.0e-11; 4.8e-10; 5.5e-10; 1.9e-08; 7.2e-09; 6.9e-11; 3.3e-09; 2.4e-10
SORBI_3006G277200	6	60822255	60826353	SNP_60848992	60848992	2.54E-10	12	PC(14:0_18:3); PC(16:1_16:1); TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60818676; SNP_60848992; SNP_60802379	3	4.9e-08; 1.4e-08; 1.1e-08; 2.5e-10; 4.3e-09; 3.7e-10; 1.3e-08; 1.7e-08; 2.9e-09; 3.2e-09; 1.2e-09; 2.9e-08
SORBI_3006G277300	6	60829394	60833096	SNP_60848992	60848992	2.54E-10	12	PC(14:0_18:3); PC(16:1_16:1); TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60818676; SNP_60848992	2	4.9e-08; 1.4e-08; 1.1e-08; 2.5e-10; 4.3e-09; 3.7e-10; 1.3e-08; 1.7e-08; 2.9e-09; 3.2e-09; 1.2e-09; 2.9e-08
SORBI_3006G277400	6	60833130	60834213	SNP_60848992	60848992	2.54E-10	12	PC(14:0_18:3); PC(16:1_16:1); TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60818676; SNP_60848992	2	4.9e-08; 1.4e-08; 1.1e-08; 2.5e-10; 4.3e-09; 3.7e-10; 1.3e-08; 1.7e-08; 2.9e-09; 3.2e-09; 1.2e-09; 2.9e-08
SORBI_3006G277500	6	60834877	60837191	SNP_60848992	60848992	2.54E-10	12	PC(14:0_18:3); PC(16:1_16:1); TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60818676; SNP_60848992	2	4.9e-08; 1.4e-08; 1.1e-08; 2.5e-10; 4.3e-09; 3.7e-10; 1.3e-08; 1.7e-08; 2.9e-09; 3.2e-09; 1.2e-09; 2.9e-08
SORBI_3006G277550	6	60839229	60840639	SNP_60848992	60848992	2.54E-10	12	PC(14:0_18:3); PC(16:1_16:1); TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60818676; SNP_60848992	2	4.9e-08; 1.4e-08; 1.1e-08; 2.5e-10; 4.3e-09; 3.7e-10; 1.3e-08; 1.7e-08; 2.9e-09; 3.2e-09; 1.2e-09; 2.9e-08
SORBI_3007G154600	7	58772856	58773435	SNP_58783205	58783205	3.19E-10	12	TG(10:0_10:0_10:0); TG(10:0_16:1_18:1); TG(12:0_12:0_16:1); TG(12:0_12:0_18:2); TG(12:0_14:0_18:1); TG(12:0_14:0_18:3); TG(12:0_16:0_18:1); TG(12:0_16:0_18:2); TG(12:0_18:1_18:1); TG(12:0_18:1_18:2); TG(14:0_14:0_16:1); TG(8:0_16:1_18:1)	SNP_58783205	1	1.2e-09; 4.6e-10; 1.5e-08; 5.9e-10; 4.8e-08; 3.2e-10; 1.6e-09; 4.2e-10; 4.2e-08; 9.8e-09; 4.8e-08; 5.9e-10
SORBI_3007G154701	7	58774542	58776991	SNP_58783205	58783205	3.19E-10	12	TG(10:0_10:0_10:0); TG(10:0_16:1_18:1); TG(12:0_12:0_16:1); TG(12:0_12:0_18:2); TG(12:0_14:0_18:1); TG(12:0_14:0_18:3); TG(12:0_16:0_18:1); TG(12:0_16:0_18:2); TG(12:0_18:1_18:1); TG(12:0_18:1_18:2); TG(14:0_14:0_16:1); TG(8:0_16:1_18:1)	SNP_58783205	1	1.2e-09; 4.6e-10; 1.5e-08; 5.9e-10; 4.8e-08; 3.2e-10; 1.6e-09; 4.2e-10; 4.2e-08; 9.8e-09; 4.8e-08; 5.9e-10
SORBI_3007G090537	7	14199576	14208539	SNP_14179480	14179480	1.12E-09	12	TG(16:0_16:0_18:1); TG(16:0_16:0_18:2); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_14192145; SNP_14188668; SNP_14188751; SNP_14179480; SNP_14185590; SNP_14188758; SNP_14193909; SNP_14180100; SNP_14185599	9	2.6e-08; 2.4e-08; 1.1e-09; 9.1e-09; 1.2e-09; 3.7e-09; 2.0e-08; 1.5e-09; 1.2e-09; 7.1e-09; 3.0e-09; 1.0e-08
SORBI_3006G037200	6	14022825	14026260	SNP_14041798	14041798	4.52E-19	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_14041798; SNP_14044657	2	5.1e-15; 4.5e-19; 2.4e-16; 4.0e-18; 5.9e-13; 4.8e-15; 2.1e-17; 2.3e-14; 1.5e-15; 4.4e-17; 3.9e-11
SORBI_3001G317950	1	60632087	60636554	SNP_60651888	60651888	3.05E-16	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60615436; SNP_60651888; SNP_60649074; SNP_60649109; SNP_60610007	5	3.2e-12; 3.1e-16; 1.2e-13; 3.5e-15; 4.0e-11; 1.3e-12; 3.7e-14; 5.2e-12; 9.7e-13; 2.3e-14; 2.4e-09
SORBI_3001G318000	1	60644084	60645212	SNP_60651888	60651888	3.05E-16	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60651888; SNP_60649074; SNP_60649109	3	3.2e-12; 3.1e-16; 1.2e-13; 3.5e-15; 4.0e-11; 1.3e-12; 3.7e-14; 5.2e-12; 9.7e-13; 2.3e-14; 2.4e-09
SORBI_3001G318100	1	60647011	60650614	SNP_60651888	60651888	3.05E-16	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60651888; SNP_60649074; SNP_60649109	3	3.2e-12; 3.1e-16; 1.2e-13; 3.5e-15; 4.0e-11; 1.3e-12; 3.7e-14; 5.2e-12; 9.7e-13; 2.3e-14; 2.4e-09
SORBI_3001G318200	1	60652885	60654357	SNP_60651888	60651888	3.05E-16	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60651888; SNP_60649074; SNP_60649109	3	3.2e-12; 3.1e-16; 1.2e-13; 3.5e-15; 4.0e-11; 1.3e-12; 3.7e-14; 5.2e-12; 9.7e-13; 2.3e-14; 2.4e-09
SORBI_3001G318300	1	60655125	60656158	SNP_60651888	60651888	3.05E-16	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60651888; SNP_60649074; SNP_60649109	3	3.2e-12; 3.1e-16; 1.2e-13; 3.5e-15; 4.0e-11; 1.3e-12; 3.7e-14; 5.2e-12; 9.7e-13; 2.3e-14; 2.4e-09
SORBI_3001G318366	1	60663308	60665068	SNP_60651888	60651888	3.05E-16	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60651888; SNP_60649074; SNP_60649109	3	3.2e-12; 3.1e-16; 1.2e-13; 3.5e-15; 4.0e-11; 1.3e-12; 3.7e-14; 5.2e-12; 9.7e-13; 2.3e-14; 2.4e-09
SORBI_3001G318432	1	60666903	60668479	SNP_60651888	60651888	3.05E-16	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60651888; SNP_60649074; SNP_60649109	3	3.2e-12; 3.1e-16; 1.2e-13; 3.5e-15; 4.0e-11; 1.3e-12; 3.7e-14; 5.2e-12; 9.7e-13; 2.3e-14; 2.4e-09
SORBI_3001G318500	1	60671880	60673032	SNP_60651888	60651888	3.05E-16	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60651888; SNP_60649074; SNP_60649109	3	3.2e-12; 3.1e-16; 1.2e-13; 3.5e-15; 4.0e-11; 1.3e-12; 3.7e-14; 5.2e-12; 9.7e-13; 2.3e-14; 2.4e-09
SORBI_3001G318600	1	60676363	60678263	SNP_60651888	60651888	3.05E-16	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60651888	1	3.2e-12; 3.1e-16; 1.2e-13; 3.5e-15; 4.0e-11; 1.3e-12; 3.7e-14; 5.2e-12; 9.7e-13; 2.3e-14; 2.4e-09
SORBI_3006G049800	6	36779063	36779329	SNP_36770981	36770981	6.60E-15	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_36770981	1	4.9e-13; 6.6e-15; 8.5e-13; 8.3e-15; 7.7e-11; 1.3e-12; 2.1e-12; 4.7e-10; 1.6e-12; 4.9e-13; 4.7e-08
SORBI_3006G049900	6	36790405	36795881	SNP_36770981	36770981	6.60E-15	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_36770981	1	4.9e-13; 6.6e-15; 8.5e-13; 8.3e-15; 7.7e-11; 1.3e-12; 2.1e-12; 4.7e-10; 1.6e-12; 4.9e-13; 4.7e-08
SORBI_3005G085800	5	11809751	11821287	SNP_11830284	11830284	1.17E-13	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_11830284; SNP_11830309	2	6.1e-11; 1.2e-13; 1.4e-11; 5.2e-13; 9.0e-10; 9.9e-13; 1.0e-12; 4.2e-10; 4.9e-11; 1.7e-12; 1.6e-08
SORBI_3007G071200	7	7882997	7889445	SNP_7908077	7908077	4.31E-13	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_7903507; SNP_7904098; SNP_7908077	3	7.6e-11; 4.3e-13; 4.9e-11; 6.7e-13; 3.9e-10; 9.0e-11; 2.8e-11; 8.4e-09; 2.3e-11; 1.4e-11; 6.7e-09
SORBI_3007G071300	7	7892356	7896836	SNP_7908077	7908077	4.31E-13	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_7903507; SNP_7904098; SNP_7908077	3	7.6e-11; 4.3e-13; 4.9e-11; 6.7e-13; 3.9e-10; 9.0e-11; 2.8e-11; 8.4e-09; 2.3e-11; 1.4e-11; 6.7e-09
SORBI_3007G071400	7	7898300	7912298	SNP_7908077	7908077	4.31E-13	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_7903507; SNP_7904098; SNP_7908077	3	7.6e-11; 4.3e-13; 4.9e-11; 6.7e-13; 3.9e-10; 9.0e-11; 2.8e-11; 8.4e-09; 2.3e-11; 1.4e-11; 6.7e-09
SORBI_3007G071500	7	7914921	7916732	SNP_7908077	7908077	4.31E-13	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_7903507; SNP_7904098; SNP_7908077	3	7.6e-11; 4.3e-13; 4.9e-11; 6.7e-13; 3.9e-10; 9.0e-11; 2.8e-11; 8.4e-09; 2.3e-11; 1.4e-11; 6.7e-09
SORBI_3008G062400	8	6631205	6635548	SNP_6659388	6659388	7.51E-13	11	TG(16:0_16:0_18:1); TG(16:0_16:0_18:2); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:0_18:2_20:1); TG(18:1_18:2_18:2)	SNP_6659388	1	1.4e-11; 8.3e-09; 1.6e-09; 3.7e-10; 1.1e-09; 7.5e-13; 2.1e-08; 2.3e-12; 9.1e-10; 2.1e-08; 5.6e-09
SORBI_3008G062500	8	6640953	6642530	SNP_6659388	6659388	7.51E-13	11	TG(16:0_16:0_18:1); TG(16:0_16:0_18:2); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:0_18:2_20:1); TG(18:1_18:2_18:2)	SNP_6659388	1	1.4e-11; 8.3e-09; 1.6e-09; 3.7e-10; 1.1e-09; 7.5e-13; 2.1e-08; 2.3e-12; 9.1e-10; 2.1e-08; 5.6e-09
SORBI_3008G062601	8	6643233	6644301	SNP_6659388	6659388	7.51E-13	11	TG(16:0_16:0_18:1); TG(16:0_16:0_18:2); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:0_18:2_20:1); TG(18:1_18:2_18:2)	SNP_6659388	1	1.4e-11; 8.3e-09; 1.6e-09; 3.7e-10; 1.1e-09; 7.5e-13; 2.1e-08; 2.3e-12; 9.1e-10; 2.1e-08; 5.6e-09
SORBI_3005G151700	5	62172021	62173744	SNP_62181002	62181002	9.06E-13	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_62180543; SNP_62181002; SNP_62181018; SNP_62181040; SNP_62181069; SNP_62181083; SNP_62181126; SNP_62181283; SNP_62181351	9	1.1e-10; 9.1e-13; 1.5e-11; 2.6e-12; 1.5e-10; 3.0e-11; 4.6e-12; 3.2e-10; 1.7e-11; 9.2e-12; 2.5e-08
SORBI_3005G151800	5	62190859	62192300	SNP_62181002	62181002	9.06E-13	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_62180543; SNP_62181002; SNP_62181018; SNP_62181040; SNP_62181069; SNP_62181083; SNP_62181126; SNP_62181283; SNP_62181351	9	1.1e-10; 9.1e-13; 1.5e-11; 2.6e-12; 1.5e-10; 3.0e-11; 4.6e-12; 3.2e-10; 1.7e-11; 9.2e-12; 2.5e-08
SORBI_3005G151900	5	62197722	62199233	SNP_62181002	62181002	9.06E-13	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_62180543; SNP_62181002; SNP_62181018; SNP_62181040; SNP_62181069; SNP_62181083; SNP_62181126; SNP_62181283; SNP_62181351	9	1.1e-10; 9.1e-13; 1.5e-11; 2.6e-12; 1.5e-10; 3.0e-11; 4.6e-12; 3.2e-10; 1.7e-11; 9.2e-12; 2.5e-08
SORBI_3010G264200	10	60030270	60035130	SNP_60053709	60053709	1.43E-12	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60053709	1	2.4e-10; 1.4e-12; 9.0e-11; 4.3e-12; 2.6e-10; 3.7e-10; 4.3e-11; 1.2e-08; 3.0e-11; 4.8e-11; 9.4e-08
SORBI_3010G264300	10	60035291	60038625	SNP_60053709	60053709	1.43E-12	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60053709	1	2.4e-10; 1.4e-12; 9.0e-11; 4.3e-12; 2.6e-10; 3.7e-10; 4.3e-11; 1.2e-08; 3.0e-11; 4.8e-11; 9.4e-08
SORBI_3010G264400	10	60055582	60061857	SNP_60053709	60053709	1.43E-12	11	TG(16:0_16:0_18:1); TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)	SNP_60053709	1	2.4e-10; 1.4e-12; 9.0e-11; 4.3e-12; 2.6e-10; 3.7e-10; 4.3e-11; 1.2e-08; 3.0e-11; 4.8e-11; 9.4e-08
