GeneID	Chromosome	Gene_Start	Gene_End	Best_SNP	Best_SNP_Position	Best_P_Value	N_Phenotypes	Phenotypes	All_SNPs	N_SNPs	P_Values
SORBI_3001G311700	1	59854924	59856538	SNP_59868816	59868816	5.25E-10	8	AEG(o-16:2_18:2); DG(18:0_18:2_0:0); PC(14:0_18:0); PC(14:0_18:2); PE(16:0_18:2); PE(16:0_18:3); PE(18:0_18:3); PE(18:1_18:1)	SNP_59868816; SNP_59856369; SNP_59843709; SNP_59845337; SNP_59845596; SNP_59846425; SNP_59846841; SNP_59847430; SNP_59847874; SNP_59848128; SNP_59849052; SNP_59864720; SNP_59880894	13	8.1e-08; 5.3e-09; 8.3e-08; 1.1e-09; 5.4e-08; 4.9e-08; 5.3e-10; 3.8e-08
SORBI_3001G311800	1	59857179	59858182	SNP_59868816	59868816	5.25E-10	8	AEG(o-16:2_18:2); DG(18:0_18:2_0:0); PC(14:0_18:0); PC(14:0_18:2); PE(16:0_18:2); PE(16:0_18:3); PE(18:0_18:3); PE(18:1_18:1)	SNP_59868816; SNP_59856369; SNP_59843709; SNP_59845337; SNP_59845596; SNP_59846425; SNP_59846841; SNP_59847430; SNP_59847874; SNP_59848128; SNP_59849052; SNP_59864720; SNP_59880894	13	8.1e-08; 5.3e-09; 8.3e-08; 1.1e-09; 5.4e-08; 4.9e-08; 5.3e-10; 3.8e-08
SORBI_3001G262900	1	46927779	46933556	SNP_46908402	46908402	1.31E-16	7	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; 9,12,13,TriHODE; Hydroperoxy fatty acid (18:3); Oxo fatty acid (18:3); TG(18:1_18:2_18:2)"	SNP_46904060; SNP_46906396; SNP_46907005; SNP_46907215; SNP_46907594; SNP_46908402; SNP_46910071; SNP_46944330; SNP_46908666	9	1.3e-16; 4.6e-08; 4.6e-08; 1.4e-08; 2.3e-08; 7.6e-08; 5.3e-09
SORBI_3002G116900	2	14463850	14467901	SNP_14489897	14489897	3.76E-13	7	PC(18:2_20:4); TG(14:0_18:1_18:2); TG(18:1_18:2_18:2); TG(18:2_18:2_18:4); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)	SNP_14461554; SNP_14461571; SNP_14477986; SNP_14459158; SNP_14478044; SNP_14478099; SNP_14478105; SNP_14478111; SNP_14478144; SNP_14478156; SNP_14489897; SNP_14490029; SNP_14490143; SNP_14490363; SNP_14448396; SNP_14449541; SNP_14450701; SNP_14453669; SNP_14454039; SNP_14454389; SNP_14454719; SNP_14456721; SNP_14456980; SNP_14459352; SNP_14459357; SNP_14460679; SNP_14463391; SNP_14463392; SNP_14463616; SNP_14488080; SNP_14489503; SNP_14490927	32	5.3e-08; 4.3e-08; 2.9e-08; 4.5e-11; 1.1e-10; 9.6e-12; 3.8e-13
SORBI_3002G117000	2	14472063	14475456	SNP_14489897	14489897	3.76E-13	7	PC(18:2_20:4); TG(14:0_18:1_18:2); TG(18:1_18:2_18:2); TG(18:2_18:2_18:4); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)	SNP_14461554; SNP_14461571; SNP_14477986; SNP_14459158; SNP_14478044; SNP_14478099; SNP_14478105; SNP_14478111; SNP_14478144; SNP_14478156; SNP_14489897; SNP_14490029; SNP_14490143; SNP_14490363; SNP_14448396; SNP_14449541; SNP_14450701; SNP_14453669; SNP_14454039; SNP_14454389; SNP_14454719; SNP_14456721; SNP_14456980; SNP_14459352; SNP_14459357; SNP_14460679; SNP_14463391; SNP_14463392; SNP_14463616; SNP_14488080; SNP_14489503; SNP_14490927; SNP_14494287	33	5.3e-08; 4.3e-08; 2.9e-08; 4.5e-11; 1.1e-10; 9.6e-12; 3.8e-13
SORBI_3002G117100	2	14477359	14478852	SNP_14489897	14489897	3.76E-13	7	PC(18:2_20:4); TG(14:0_18:1_18:2); TG(18:1_18:2_18:2); TG(18:2_18:2_18:4); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)	SNP_14461554; SNP_14461571; SNP_14477986; SNP_14459158; SNP_14478044; SNP_14478099; SNP_14478105; SNP_14478111; SNP_14478144; SNP_14478156; SNP_14489897; SNP_14490029; SNP_14490143; SNP_14490363; SNP_14453669; SNP_14454039; SNP_14454389; SNP_14454719; SNP_14456721; SNP_14456980; SNP_14459352; SNP_14459357; SNP_14460679; SNP_14463391; SNP_14463392; SNP_14463616; SNP_14488080; SNP_14489503; SNP_14490927; SNP_14494287	30	5.3e-08; 4.3e-08; 2.9e-08; 4.5e-11; 1.1e-10; 9.6e-12; 3.8e-13
SORBI_3002G117200	2	14480679	14483725	SNP_14489897	14489897	3.76E-13	7	PC(18:2_20:4); TG(14:0_18:1_18:2); TG(18:1_18:2_18:2); TG(18:2_18:2_18:4); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)	SNP_14461554; SNP_14461571; SNP_14477986; SNP_14459158; SNP_14478044; SNP_14478099; SNP_14478105; SNP_14478111; SNP_14478144; SNP_14478156; SNP_14489897; SNP_14490029; SNP_14490143; SNP_14490363; SNP_14456721; SNP_14456980; SNP_14459352; SNP_14459357; SNP_14460679; SNP_14463391; SNP_14463392; SNP_14463616; SNP_14488080; SNP_14489503; SNP_14490927; SNP_14494287	26	5.3e-08; 4.3e-08; 2.9e-08; 4.5e-11; 1.1e-10; 9.6e-12; 3.8e-13
SORBI_3002G117300	2	14484015	14488033	SNP_14489897	14489897	3.76E-13	7	PC(18:2_20:4); TG(14:0_18:1_18:2); TG(18:1_18:2_18:2); TG(18:2_18:2_18:4); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)	SNP_14461554; SNP_14461571; SNP_14477986; SNP_14459158; SNP_14478044; SNP_14478099; SNP_14478105; SNP_14478111; SNP_14478144; SNP_14478156; SNP_14489897; SNP_14490029; SNP_14490143; SNP_14490363; SNP_14459352; SNP_14459357; SNP_14460679; SNP_14463391; SNP_14463392; SNP_14463616; SNP_14488080; SNP_14489503; SNP_14490927; SNP_14494287	24	5.3e-08; 4.3e-08; 2.9e-08; 4.5e-11; 1.1e-10; 9.6e-12; 3.8e-13
SORBI_3010G170800	10	50232834	50233667	SNP_50225693	50225693	1.23E-12	7	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; TG(18:1_18:3_22:0); TG(18:2_18:2_18:4); TG(18:2_18:3_22:1); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)"	SNP_50210590; SNP_50214902; SNP_50239282; SNP_50214823; SNP_50217448; SNP_50225693; SNP_50213997; SNP_50214543; SNP_50217515; SNP_50217887; SNP_50220336; SNP_50223052; SNP_50225957; SNP_50226101; SNP_50226111; SNP_50229071; SNP_50238215; SNP_50236676; SNP_50236679; SNP_50237833; SNP_50238129; SNP_50238134; SNP_50218155; SNP_50218208; SNP_50219685; SNP_50219806; SNP_50220832; SNP_50228073; SNP_50229296; SNP_50237887; SNP_50237929; SNP_50212450; SNP_50212873; SNP_50213598; SNP_50213833; SNP_50213834; SNP_50213929; SNP_50214178; SNP_50214536; SNP_50216857; SNP_50219966; SNP_50222736; SNP_50222757; SNP_50224752; SNP_50226990; SNP_50227244; SNP_50227403; SNP_50234372	48	2.5e-09; 5.2e-08; 4.0e-09; 4.7e-12; 1.4e-09; 1.2e-12; 5.1e-11
SORBI_3010G170900	10	50234992	50237132	SNP_50225693	50225693	1.23E-12	7	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; TG(18:1_18:3_22:0); TG(18:2_18:2_18:4); TG(18:2_18:3_22:1); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)"	SNP_50210590; SNP_50214902; SNP_50239282; SNP_50214823; SNP_50217448; SNP_50225693; SNP_50213997; SNP_50214543; SNP_50217515; SNP_50217887; SNP_50220336; SNP_50223052; SNP_50225957; SNP_50226101; SNP_50226111; SNP_50229071; SNP_50238215; SNP_50236676; SNP_50236679; SNP_50237833; SNP_50238129; SNP_50238134; SNP_50218155; SNP_50218208; SNP_50219685; SNP_50219806; SNP_50220832; SNP_50228073; SNP_50229296; SNP_50237887; SNP_50237929; SNP_50212450; SNP_50212873; SNP_50213598; SNP_50213833; SNP_50213834; SNP_50213929; SNP_50214178; SNP_50214536; SNP_50216857; SNP_50219966; SNP_50222736; SNP_50222757; SNP_50224752; SNP_50226990; SNP_50227244; SNP_50227403; SNP_50234372	48	2.5e-09; 5.2e-08; 4.0e-09; 4.7e-12; 1.4e-09; 1.2e-12; 5.1e-11
SORBI_3003G082800	3	7095979	7098307	SNP_7081455	7081455	1.37E-12	7	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; 9,12,13,TriHODE; DGDG(18:2_18:3); Hydroperoxy fatty acid (18:3); Oxo fatty acid (18:3); TG(14:0_18:3_18:3)"	SNP_7087699; SNP_7090887; SNP_7094506; SNP_7095642; SNP_7120849; SNP_7092217; SNP_7071054; SNP_7071682; SNP_7072249; SNP_7075287; SNP_7080054; SNP_7081455; SNP_7081863; SNP_7085770; SNP_7091309; SNP_7092470; SNP_7093236; SNP_7095691; SNP_7096975; SNP_7102743; SNP_7103573; SNP_7103622; SNP_7104396; SNP_7104681; SNP_7105709; SNP_7108023; SNP_7110442; SNP_7110603; SNP_7118823	29	4.0e-12; 4.0e-12; 5.3e-09; 5.2e-08; 8.6e-09; 3.8e-09; 1.4e-12
SORBI_3003G082900	3	7101247	7103516	SNP_7081455	7081455	1.37E-12	7	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; 9,12,13,TriHODE; DGDG(18:2_18:3); Hydroperoxy fatty acid (18:3); Oxo fatty acid (18:3); TG(14:0_18:3_18:3)"	SNP_7087699; SNP_7090887; SNP_7094506; SNP_7095642; SNP_7120849; SNP_7092217; SNP_7080054; SNP_7081455; SNP_7081863; SNP_7085770; SNP_7091309; SNP_7092470; SNP_7093236; SNP_7095691; SNP_7096975; SNP_7102743; SNP_7103573; SNP_7103622; SNP_7104396; SNP_7104681; SNP_7105709; SNP_7108023; SNP_7110442; SNP_7110603; SNP_7118823	25	4.0e-12; 4.0e-12; 5.3e-09; 5.2e-08; 8.6e-09; 3.8e-09; 1.4e-12
SORBI_3003G082950	3	7104499	7104882	SNP_7081455	7081455	1.37E-12	7	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; 9,12,13,TriHODE; DGDG(18:2_18:3); Hydroperoxy fatty acid (18:3); Oxo fatty acid (18:3); TG(14:0_18:3_18:3)"	SNP_7087699; SNP_7090887; SNP_7094506; SNP_7095642; SNP_7120849; SNP_7092217; SNP_7080054; SNP_7081455; SNP_7081863; SNP_7085770; SNP_7091309; SNP_7092470; SNP_7093236; SNP_7095691; SNP_7096975; SNP_7102743; SNP_7103573; SNP_7103622; SNP_7104396; SNP_7104681; SNP_7105709; SNP_7108023; SNP_7110442; SNP_7110603; SNP_7118823	25	4.0e-12; 4.0e-12; 5.3e-09; 5.2e-08; 8.6e-09; 3.8e-09; 1.4e-12
SORBI_3001G021500	1	1770077	1776290	SNP_1786518	1786518	7.26E-12	7	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; TG(14:0_18:3_18:3); TG(18:0_18:2_18:3); TG(18:1_18:1_20:3); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)"	SNP_1782544; SNP_1786518; SNP_1787453; SNP_1787899; SNP_1788037; SNP_1788856; SNP_1790109; SNP_1794574; SNP_1795726; SNP_1795727; SNP_1795731; SNP_1796207; SNP_1794388; SNP_1758029; SNP_1758030; SNP_1758031	16	7.3e-12; 7.0e-08; 5.3e-08; 9.3e-08; 5.9e-09; 7.4e-08; 1.3e-09
SORBI_3001G021601	1	1778259	1779825	SNP_1786518	1786518	7.26E-12	7	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; TG(14:0_18:3_18:3); TG(18:0_18:2_18:3); TG(18:1_18:1_20:3); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)"	SNP_1782544; SNP_1786518; SNP_1787453; SNP_1787899; SNP_1788037; SNP_1788856; SNP_1790109; SNP_1794574; SNP_1795726; SNP_1795727; SNP_1795731; SNP_1796207; SNP_1804182; SNP_1804183; SNP_1794388; SNP_1758029; SNP_1758030; SNP_1758031	18	7.3e-12; 7.0e-08; 5.3e-08; 9.3e-08; 5.9e-09; 7.4e-08; 1.3e-09
SORBI_3001G021700	1	1780750	1786230	SNP_1786518	1786518	7.26E-12	7	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; TG(14:0_18:3_18:3); TG(18:0_18:2_18:3); TG(18:1_18:1_20:3); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)"	SNP_1782544; SNP_1786518; SNP_1787453; SNP_1787899; SNP_1788037; SNP_1788856; SNP_1790109; SNP_1794574; SNP_1795726; SNP_1795727; SNP_1795731; SNP_1796207; SNP_1804182; SNP_1804183; SNP_1804860; SNP_1806213; SNP_1794388; SNP_1758029; SNP_1758030; SNP_1758031	20	7.3e-12; 7.0e-08; 5.3e-08; 9.3e-08; 5.9e-09; 7.4e-08; 1.3e-09
SORBI_3001G056300	1	4224166	4228450	SNP_4242712	4242712	1.61E-10	7	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; AEG(o-15:2_15:0); PC(18:1_20:4); TG(16:1_16:1_22:5); TG(18:1_18:2_18:2)"	SNP_4234673; SNP_4242712; SNP_4242708	3	2.3e-09; 6.2e-08; 6.2e-08; 2.0e-08; 1.7e-09; 2.5e-08; 1.6e-10
SORBI_3001G056400	1	4235298	4237343	SNP_4242712	4242712	1.61E-10	7	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; AEG(o-15:2_15:0); PC(18:1_20:4); TG(16:1_16:1_22:5); TG(18:1_18:2_18:2)"	SNP_4234673; SNP_4242712; SNP_4242708	3	2.3e-09; 6.2e-08; 6.2e-08; 2.0e-08; 1.7e-09; 2.5e-08; 1.6e-10
SORBI_3001G056500	1	4246883	4248653	SNP_4242712	4242712	1.61E-10	7	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; AEG(o-15:2_15:0); PC(18:1_20:4); TG(16:1_16:1_22:5); TG(18:1_18:2_18:2)"	SNP_4234673; SNP_4242712; SNP_4242708	3	2.3e-09; 6.2e-08; 6.2e-08; 2.0e-08; 1.7e-09; 2.5e-08; 1.6e-10
SORBI_3001G238000	1	24430349	24431772	SNP_24441286	24441286	5.62E-10	7	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; 9,12,13,TriHODE; Hydroperoxy fatty acid (18:3); Oxo fatty acid (18:3); PC(14:0_18:3)"	SNP_24455787; SNP_24440944; SNP_24440967; SNP_24440974; SNP_24441286; SNP_24456260; SNP_24456389	7	7.7e-08; 5.6e-10; 5.6e-10; 5.2e-09; 1.1e-08; 2.7e-08; 1.5e-08
SORBI_3001G238100	1	24465182	24466545	SNP_24441286	24441286	5.62E-10	7	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; 9,12,13,TriHODE; Hydroperoxy fatty acid (18:3); Oxo fatty acid (18:3); PC(14:0_18:3)"	SNP_24455787; SNP_24473626; SNP_24474113; SNP_24440944; SNP_24440967; SNP_24440974; SNP_24441286; SNP_24456260; SNP_24456389	9	2.4e-09; 5.6e-10; 5.6e-10; 5.2e-09; 1.1e-08; 2.7e-08; 1.5e-08
SORBI_3001G222900	1	21314169	21320655	SNP_21340723	21340723	8.63E-10	7	TG(12:0_16:0_16:0); TG(14:0_14:0_16:1); TG(14:0_14:0_18:0); TG(14:0_16:0_18:1); TG(14:0_16:0_18:2); TG(16:0_16:0_20:1); TG(16:0_18:1_20:0)	SNP_21340723; SNP_21340915	2	5.3e-08; 8.6e-10; 5.3e-08; 1.1e-09; 8.7e-08; 8.9e-08; 1.0e-08
SORBI_3001G223000	1	21322343	21323305	SNP_21340723	21340723	8.63E-10	7	TG(12:0_16:0_16:0); TG(14:0_14:0_16:1); TG(14:0_14:0_18:0); TG(14:0_16:0_18:1); TG(14:0_16:0_18:2); TG(16:0_16:0_20:1); TG(16:0_18:1_20:0)	SNP_21340723; SNP_21340915	2	5.3e-08; 8.6e-10; 5.3e-08; 1.1e-09; 8.7e-08; 8.9e-08; 1.0e-08
SORBI_3001G223100	1	21333976	21340355	SNP_21340723	21340723	8.63E-10	7	TG(12:0_16:0_16:0); TG(14:0_14:0_16:1); TG(14:0_14:0_18:0); TG(14:0_16:0_18:1); TG(14:0_16:0_18:2); TG(16:0_16:0_20:1); TG(16:0_18:1_20:0)	SNP_21340723; SNP_21340915	2	5.3e-08; 8.6e-10; 5.3e-08; 1.1e-09; 8.7e-08; 8.9e-08; 1.0e-08
SORBI_3004G107800	4	10336381	10365808	SNP_10366823	10366823	2.64E-09	7	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; DG(8:0_8:0); FA(22:1); Glycerol Tri-n-octanoate - 40.0 eV; PC(18:2_20:4); SQDG(16:0_18:1)"	SNP_10316932; SNP_10366823; SNP_10378627; SNP_10318965	4	2.5e-08; 2.5e-08; 1.1e-08; 5.0e-08; 2.0e-08; 2.6e-09; 7.1e-08
SORBI_3001G479300	1	75128047	75132508	SNP_75153977	75153977	2.57E-14	6	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; TG(18:1_18:3_22:0); TG(18:2_18:2_18:4); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)"	SNP_75147786; SNP_75153977	2	4.7e-08; 2.9e-08; 2.0e-09; 2.2e-08; 1.4e-11; 2.6e-14
SORBI_3001G479500	1	75132509	75141636	SNP_75153977	75153977	2.57E-14	6	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; TG(18:1_18:3_22:0); TG(18:2_18:2_18:4); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)"	SNP_75147786; SNP_75153977; SNP_75159760	3	4.7e-08; 2.9e-08; 2.0e-09; 2.2e-08; 1.4e-11; 2.6e-14
SORBI_3001G479600	1	75143773	75145776	SNP_75153977	75153977	2.57E-14	6	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; TG(18:1_18:3_22:0); TG(18:2_18:2_18:4); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)"	SNP_75147786; SNP_75153977; SNP_75159760	3	4.7e-08; 2.9e-08; 2.0e-09; 2.2e-08; 1.4e-11; 2.6e-14
SORBI_3001G479700	1	75145782	75148560	SNP_75153977	75153977	2.57E-14	6	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; TG(18:1_18:3_22:0); TG(18:2_18:2_18:4); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)"	SNP_75147786; SNP_75153977; SNP_75159760	3	4.7e-08; 2.9e-08; 2.0e-09; 2.2e-08; 1.4e-11; 2.6e-14
SORBI_3001G479800	1	75151132	75156143	SNP_75153977	75153977	2.57E-14	6	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; TG(18:1_18:3_22:0); TG(18:2_18:2_18:4); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)"	SNP_75147786; SNP_75153977; SNP_75159760	3	4.7e-08; 2.9e-08; 2.0e-09; 2.2e-08; 1.4e-11; 2.6e-14
SORBI_3001G479850	1	75163149	75164857	SNP_75153977	75153977	2.57E-14	6	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; TG(18:1_18:3_22:0); TG(18:2_18:2_18:4); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)"	SNP_75147786; SNP_75153977; SNP_75159760	3	4.7e-08; 2.9e-08; 2.0e-09; 2.2e-08; 1.4e-11; 2.6e-14
SORBI_3001G209800	1	19243142	19244249	SNP_19223423	19223423	3.50E-13	6	DG(8:0_8:0); Glycerol Tri-n-octanoate - 40.0 eV; PC(18:1_20:4); PC(18:2_20:4); SM(d18:1_17:0); SQDG(16:0_18:1)	SNP_19223423; SNP_19220621; SNP_19226379; SNP_19226515; SNP_19227619; SNP_19228123; SNP_19229596; SNP_19231978; SNP_19232397; SNP_19233157; SNP_19235294; SNP_19237587; SNP_19237885; SNP_19238182; SNP_19239313; SNP_19240288; SNP_19242028; SNP_19256803; SNP_19237839; SNP_19237944	20	1.6e-08; 1.7e-08; 5.5e-08; 3.5e-13; 2.1e-08; 5.6e-08
SORBI_3002G117400	2	14490714	14494222	SNP_14489897	14489897	3.76E-13	6	TG(14:0_18:1_18:2); TG(18:1_18:2_18:2); TG(18:2_18:2_18:4); TG(18:2_20:2_22:2); TG(18:2_20:3_22:0); TG(18:3_18:3_18:3)	SNP_14477986; SNP_14478044; SNP_14478099; SNP_14478105; SNP_14478111; SNP_14478144; SNP_14478156; SNP_14489897; SNP_14490029; SNP_14490143; SNP_14490363; SNP_14488080; SNP_14489503; SNP_14490927; SNP_14494287	15	4.3e-08; 5.0e-08; 4.5e-11; 1.1e-10; 9.6e-12; 3.8e-13
SORBI_3001G189500	1	16747692	16753403	SNP_16775346	16775346	4.33E-13	6	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; 9,12,13,TriHODE; Hydroperoxy fatty acid (18:3); Oxo fatty acid (18:3)"	SNP_16748727; SNP_16749154; SNP_16749250; SNP_16749816; SNP_16749917; SNP_16750159; SNP_16750209; SNP_16750243; SNP_16750433; SNP_16750436; SNP_16750548; SNP_16750551; SNP_16750690; SNP_16751721; SNP_16751830; SNP_16751859; SNP_16751860; SNP_16751903; SNP_16751912; SNP_16751917; SNP_16752066; SNP_16752138; SNP_16752244; SNP_16752683; SNP_16752872; SNP_16768869; SNP_16768989; SNP_16769142; SNP_16770115; SNP_16775346; SNP_16775501; SNP_16776388; SNP_16776398; SNP_16776408; SNP_16777049; SNP_16735869; SNP_16735965; SNP_16736160; SNP_16736215; SNP_16736258; SNP_16736524; SNP_16736539; SNP_16736543; SNP_16736556; SNP_16736616; SNP_16736646; SNP_16736651; SNP_16736695; SNP_16736716; SNP_16736822; SNP_16737045; SNP_16737245; SNP_16737355; SNP_16737426; SNP_16737473; SNP_16737483; SNP_16737512; SNP_16737606; SNP_16737652; SNP_16737753; SNP_16737763; SNP_16738045; SNP_16738068; SNP_16738109; SNP_16738110; SNP_16738117; SNP_16738150; SNP_16738332; SNP_16739637; SNP_16739654; SNP_16739675; SNP_16740319; SNP_16740592; SNP_16743674; SNP_16744934; SNP_16744949; SNP_16745369; SNP_16746601; SNP_16747289; SNP_16731343; SNP_16731593; SNP_16731619; SNP_16731915; SNP_16732017; SNP_16732391; SNP_16732489; SNP_16735664; SNP_16744951; SNP_16732581; SNP_16732752; SNP_16735521	91	4.3e-13; 3.3e-09; 3.3e-09; 6.6e-09; 7.5e-09; 5.7e-09
SORBI_3001G189600	1	16761929	16767469	SNP_16775346	16775346	4.33E-13	6	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; 9,12,13,TriHODE; Hydroperoxy fatty acid (18:3); Oxo fatty acid (18:3)"	SNP_16748727; SNP_16749154; SNP_16749250; SNP_16749816; SNP_16749917; SNP_16750159; SNP_16750209; SNP_16750243; SNP_16750433; SNP_16750436; SNP_16750548; SNP_16750551; SNP_16750690; SNP_16751721; SNP_16751830; SNP_16751859; SNP_16751860; SNP_16751903; SNP_16751912; SNP_16751917; SNP_16752066; SNP_16752138; SNP_16752244; SNP_16752683; SNP_16752872; SNP_16768869; SNP_16768989; SNP_16769142; SNP_16770115; SNP_16775346; SNP_16775501; SNP_16776388; SNP_16776398; SNP_16776408; SNP_16777049; SNP_16737045; SNP_16737245; SNP_16737355; SNP_16737426; SNP_16737473; SNP_16737483; SNP_16737512; SNP_16737606; SNP_16737652; SNP_16737753; SNP_16737763; SNP_16738045; SNP_16738068; SNP_16738109; SNP_16738110; SNP_16738117; SNP_16738150; SNP_16738332; SNP_16739637; SNP_16739654; SNP_16739675; SNP_16740319; SNP_16740592; SNP_16743674; SNP_16744934; SNP_16744949; SNP_16745369; SNP_16746601; SNP_16747289; SNP_16744951	65	4.3e-13; 3.3e-09; 3.3e-09; 2.9e-08; 9.7e-08; 9.1e-08
SORBI_3001G189700	1	16767935	16769266	SNP_16775346	16775346	4.33E-13	6	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-; 13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; 9,12,13,TriHODE; Hydroperoxy fatty acid (18:3); Oxo fatty acid (18:3)"	SNP_16748727; SNP_16749154; SNP_16749250; SNP_16749816; SNP_16749917; SNP_16750159; SNP_16750209; SNP_16750243; SNP_16750433; SNP_16750436; SNP_16750548; SNP_16750551; SNP_16750690; SNP_16751721; SNP_16751830; SNP_16751859; SNP_16751860; SNP_16751903; SNP_16751912; SNP_16751917; SNP_16752066; SNP_16752138; SNP_16752244; SNP_16752683; SNP_16752872; SNP_16768869; SNP_16768989; SNP_16769142; SNP_16770115; SNP_16775346; SNP_16775501; SNP_16776388; SNP_16776398; SNP_16776408; SNP_16777049; SNP_16743674; SNP_16744934; SNP_16744949; SNP_16745369; SNP_16746601; SNP_16747289; SNP_16744951	42	4.3e-13; 2.3e-08; 2.3e-08; 2.9e-08; 9.7e-08; 9.1e-08
SORBI_3003G376100	3	69068737	69072009	SNP_69096790	69096790	4.86E-13	6	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; 9,12,13,TriHODE; DGTS(34:5); Hydroperoxy fatty acid (18:3); Oxo fatty acid (18:3)"	SNP_69045226; SNP_69048148; SNP_69048778; SNP_69049004; SNP_69049105; SNP_69049116; SNP_69049131; SNP_69049183; SNP_69049212; SNP_69049332; SNP_69049356; SNP_69050103; SNP_69050417; SNP_69064786; SNP_69090226; SNP_69094501; SNP_69096790	17	4.8e-10; 4.8e-10; 3.5e-08; 4.9e-13; 5.6e-08; 4.4e-08
SORBI_3003G376200	3	69073042	69073650	SNP_69096790	69096790	4.86E-13	6	"13-Keto-9Z,11E-octadecadienoic acid; 13S-HOTrE; 9,12,13,TriHODE; DGTS(34:5); Hydroperoxy fatty acid (18:3); Oxo fatty acid (18:3)"	SNP_69048148; SNP_69048778; SNP_69049004; SNP_69049105; SNP_69049116; SNP_69049131; SNP_69049183; SNP_69049212; SNP_69049332; SNP_69049356; SNP_69050103; SNP_69050417; SNP_69098497; SNP_69098501; SNP_69064786; SNP_69090226; SNP_69094501; SNP_69096790; SNP_69097788	19	4.8e-10; 4.8e-10; 3.5e-08; 4.9e-13; 5.6e-08; 4.4e-08
